관리번호,운동기구명,동시사용인원,운동기구설치일,공원관리번호,공원명,관리기관전화번호,관리기관명,데이터기준일자,안내판유무,운동기구시설상태,운동기구특성,운동기구수리필요,운동기구너비(W),운동기구길이(L),운동기구높이(H),KC인증유무,위치명,설치위치,위도,경도,도로명주소,지번주소,행정동,제조사이름,제조사주소,제조사전화번호,제조사팩스번호,제조사홈페이지,전경사진,안내판사진
"27710-00037-02-05-018","허리돌리기",2,"2010-05-01","27710-00037","다사공원","053-668-2850","대구광역시 달성군청","2022-12-09","Y","보통","허리,복부,발,혈액순환","N",0.75,1.56,2.05,"N","다사공원",4,35.8660888672,128.4636535645,"","대구광역시 달성군 다사읍 매곡리 1515","다사읍","DesignPark","","","","","27710-00037-02-05-018-01.jpg","27710-00037-02-05-018-02.jpg"
"27710-00037-02-05-019","윗몸일으키기",2,"2010-05-01","27710-00037","다사공원","053-668-2850","대구광역시 달성군청","2022-12-09","Y","보통","복부,옆구리","N",1.48,1.28,1.99,"N","다사공원",4,35.8661308289,128.4636077881,"","대구광역시 달성군 다사읍 매곡리 1515","다사읍","","","","","","27710-00037-02-05-019-01.jpg","27710-00037-02-05-019-02.jpg"
"27710-00037-02-05-020","파도타기",2,"2010-05-01","27710-00037","다사공원","053-668-2850","대구광역시 달성군청","2022-12-09","Y","보통","복부,허리","N",0.85,1.53,2.05,"N","다사공원",4,35.8661651611,128.4635772705,"","대구광역시 달성군 다사읍 매곡리 1515","다사읍","(주)디자인파크개발","서울시 마포구 신수동 99-1 루튼빌딩 6F","02-706-9775","02-706-9773","www.dp566.com","27710-00037-02-05-020-01.jpg","27710-00037-02-05-020-02.jpg"
"27710-00037-02-05-021","공중걷기",2,"2010-05-01","27710-00037","다사공원","053-668-2850","대구광역시 달성군청","2022-12-09","Y","보통","엉덩이,허리,골반,심폐","N",0.77,2.66,2.05,"N","다사공원",4,35.8662109375,128.4635467529,"","대구광역시 달성군 다사읍 매곡리 1515","다사읍","(주)디자인파크개발","서울특별시 강서구 공항동 11-10 (주)케이티공항지점2층","02-2665-6006","02-706-9773","www.dp566.com","27710-00037-02-05-021-01.jpg","27710-00037-02-05-021-02.jpg"
"27710-00037-02-05-022","거꾸로 매달리기",1,"2010-05-01","27710-00037","다사공원","053-668-2850","대구광역시 달성군청","2022-12-09","Y","보통","뇌,심장,혈액순환","N",0.80,1.25,1.42,"N","다사공원",4,35.8662490845,128.4635162354,"","대구광역시 달성군 다사읍 매곡리 1515","다사읍","(주)디자인파크개발","서울시 마포구 신수동 99-1 루튼빌딩 6F","02-706-9775","02-706-9773","www.dp566.com","27710-00037-02-05-022-01.jpg","27710-00037-02-05-022-02.jpg"
"27710-00037-02-05-023","윗몸일으키기",2,"2010-05-01","27710-00037","다사공원","053-668-2850","대구광역시 달성군청","2022-12-09","Y","보통","하복부,허리,복부","N",1.48,1.28,1.99,"N","다사공원",10,35.8678207397,128.4593048096,"","대구광역시 달성군 다사읍 매곡리 1515","다사읍","현대체육산업(주)","경기도 안산시 단원구 성곡동 689-8","02-533-8300","02-3481-7067","www.gymmer.co.kr","27710-00037-02-05-023-01.jpg","27710-00037-02-05-023-02.jpg"
"27710-00037-02-05-024","달리기",2,"2010-05-01","27710-00037","다사공원","053-668-2850","대구광역시 달성군청","2022-12-09","Y","보통","상체,하체,심폐","N",0.70,3.00,1.97,"N","다사공원",10,35.8678359985,128.4592895508,"","대구광역시 달성군 다사읍 매곡리 1515","다사읍","현대체육산업(주)","경기도 안산시 단원구 성곡동 689-8","02-533-8300","02-3481-7067","www.gymmer.co.kr","27710-00037-02-05-024-01.jpg","27710-00037-02-05-024-02.jpg"
"27710-00037-02-05-025","오금펴기",2,"2010-05-01","27710-00037","다사공원","053-668-2850","대구광역시 달성군청","2022-12-09","Y","보통","대퇴부,허벅지,다리,하체,무릎,발목","N",0.50,2.08,2.04,"Y","다사공원",10,35.8678512573,128.4593200684,"","대구광역시 달성군 다사읍 매곡리 1515","다사읍","(주)케이엘에스","경기도 시흥시 경제로 240(시화공단 3마 103호)","02-2678-2673","","www.kls.or.kr","27710-00037-02-05-025-01.jpg","27710-00037-02-05-025-02.jpg"
"27710-00037-02-05-026","파도타기",2,"2010-05-01","27710-00037","다사공원","053-668-2850","대구광역시 달성군청","2022-12-09","Y","보통","심폐,혈액순환,소화기계통,허리,골반","N",0.94,1.62,2.04,"Y","다사공원",10,35.8678474426,128.4593505859,"","대구광역시 달성군 다사읍 매곡리 1515","다사읍","(주)케이엘에스","경기도 시흥시 경제로 240(시화공단 3마 103호)","02-2678-2673","","www.kls.or.kr","27710-00037-02-05-026-01.jpg","27710-00037-02-05-026-02.jpg"
"27710-00037-02-05-027","노젓기",2,"2010-05-01","27710-00037","다사공원","053-668-2850","대구광역시 달성군청","2022-12-09","Y","보통","허리,복부,다리,등,팔,허리","N",1.00,1.56,2.04,"Y","다사공원",10,35.8678474426,128.4593811035,"","대구광역시 달성군 다사읍 매곡리 1515","다사읍","(주)케이엘에스","경기도 시흥시 경제로 240(시화공단 3마 103호)","02-2678-2673","","www.kls.or.kr","27710-00037-02-05-027-01.jpg","27710-00037-02-05-027-02.jpg"
"27710-00037-02-05-028","등허리지압",2,"2010-05-01","27710-00037","다사공원","053-668-2850","대구광역시 달성군청","2022-12-09","Y","보통","등,허리,혈액순환","N",0.82,1.52,2.04,"Y","다사공원",10,35.8678436279,128.4594116211,"","대구광역시 달성군 다사읍 매곡리 1515","다사읍","(주)케이엘에스","경기도 시흥시 경제로 240(시화공단 3마 103호)","02-2678-2673","","www.kls.or.kr","27710-00037-02-05-028-01.jpg","27710-00037-02-05-028-02.jpg"
"27710-00037-02-05-029","팔돌리기",2,"2010-05-01","27710-00037","다사공원","053-668-2850","대구광역시 달성군청","2022-12-09","Y","보통","어깨","N",0.94,0.72,1.90,"N","다사공원",10,35.867816925,128.4593200684,"","대구광역시 달성군 다사읍 매곡리 1515","다사읍","(주)케이엘에스","경기도 시흥시 정왕동 1354-3(시화공단)","02-2678-2673","","Http://www.kls.or.kr","27710-00037-02-05-029-01.jpg","27710-00037-02-05-029-02.jpg"
"27710-00037-02-05-030","허리돌리기",3,"2010-05-01","27710-00037","다사공원","053-668-2850","대구광역시 달성군청","2022-12-09","Y","보통","허리,복부,혈액순환","N",1.55,1.42,1.37,"N","다사공원",10,35.8678131104,128.4593505859,"","대구광역시 달성군 다사읍 매곡리 1515","다사읍","(주)케이엘에스","경기도 시흥시 정왕동 1354-3(시화공단)","02-2678-2673","","Http://www.kls.or.kr","27710-00037-02-05-030-01.jpg","27710-00037-02-05-030-02.jpg"
"27710-00036-02-05-001","윗몸일으키기",2,"2010-05-01","27710-00036","단지내(달성공단)공원","053-668-2850","대구광역시 달성군청","2022-12-09","Y","보통","복부","N",1.36,1.68,2.00,"N","단지내(달성공단)공원",4,35.7366638184,128.4649810791,"","대구광역시 달성군 논공읍 본리리 산 50","논공읍","JOYINZone조인존","서울시 관악구 성현동 1712-1","02-889-8787","02-889-8998","www.joyinzone.co.kr","27710-00036-02-05-001-01.jpg","27710-00036-02-05-001-02.jpg"
"27710-00036-02-05-002","허리돌리기",2,"2010-05-01","27710-00036","단지내(달성공단)공원","053-668-2850","대구광역시 달성군청","2022-12-09","Y","보통","옆구리","N",0.44,1.70,1.98,"N","단지내(달성공단)공원",4,35.7366828918,128.4649963379,"","대구광역시 달성군 논공읍 본리리 산 50","논공읍","JOYINZone조인존","서울시 관악구 성현동 1712-1","02-889-8787","02-889-8998","www.joyinzone.co.kr","27710-00036-02-05-002-01.jpg","27710-00036-02-05-002-02.jpg"
"27710-00036-02-05-003","공중걷기",2,"2010-05-01","27710-00036","단지내(달성공단)공원","053-668-2850","대구광역시 달성군청","2022-12-09","Y","보통","심폐,하체,허리","N",0.74,2.72,1.96,"N","단지내(달성공단)공원",4,35.7365722656,128.4649658203,"","대구광역시 달성군 논공읍 본리리 산 50","논공읍","JOYINZone조인존","서울시 관악구 성현동 1712-1","02-889-8787","02-889-8998","www.joyinzone.co.kr","27710-00036-02-05-003-01.jpg","27710-00036-02-05-003-02.jpg"
"27710-00036-02-05-004","노젓기",2,"2010-05-01","27710-00036","단지내(달성공단)공원","053-668-2850","대구광역시 달성군청","2022-12-09","Y","보통","심폐,상체,허리,복부","N",1.20,1.75,1.93,"N","단지내(달성공단)공원",4,35.736579895,128.4649353027,"","대구광역시 달성군 논공읍 본리리 산 50","논공읍","","","","","","27710-00036-02-05-004-01.jpg","27710-00036-02-05-004-02.jpg"
"27710-00036-02-05-005","달리기",2,"2010-05-01","27710-00036","단지내(달성공단)공원","053-668-2850","대구광역시 달성군청","2022-12-09","Y","보통","상체,하체,허리,심폐","N",0.55,2.78,2.02,"N","단지내(달성공단)공원",4,35.7367019653,128.4649963379,"","대구광역시 달성군 논공읍 본리리 산 50","논공읍","","","","","","27710-00036-02-05-005-01.jpg","27710-00036-02-05-005-02.jpg"
"27710-00036-02-05-006","역기내(올)리기",2,"2010-05-01","27710-00036","단지내(달성공단)공원","053-668-2850","대구광역시 달성군청","2022-12-09","Y","보통","상체,가슴,어깨","N",0.75,2.16,2.02,"N","단지내(달성공단)공원",4,35.7367248535,128.4650115967,"","대구광역시 달성군 논공읍 본리리 산 50","논공읍","JOYINZone조인존","서울시 관악구 성현동 1712-1","02-889-8787","02-889-8998","www.joyinzone.co.kr","27710-00036-02-05-006-01.jpg","27710-00036-02-05-006-02.jpg"
"27710-00036-02-05-007","역기내(올)리기",2,"2010-05-01","27710-00036","단지내(달성공단)공원","053-668-2850","대구광역시 달성군청","2022-12-09","Y","보통","어깨,팔,팔꿈치","N",0.77,2.11,1.99,"N","단지내(달성공단)공원",4,35.7367401123,128.4650268555,"","대구광역시 달성군 논공읍 본리리 산 50","논공읍","JOYINZone조인존","서울시 관악구 성현동 1712-1","02-889-8787","02-889-8998","www.joyinzone.co.kr","27710-00036-02-05-007-01.jpg","27710-00036-02-05-007-02.jpg"
"27710-00036-02-05-008","다리근육풀기",2,"2010-05-01","27710-00036","단지내(달성공단)공원","053-668-2850","대구광역시 달성군청","2022-12-09","Y","보통","허벅지","N",1.06,0.92,2.00,"N","단지내(달성공단)공원",5,35.7363967896,128.4645080566,"","대구광역시 달성군 논공읍 본리리 산 50","논공읍","JOYINZone조인존","서울시 관악구 성현동 1712-1","02-889-8787","02-889-8998","www.joyinzone.co.kr","27710-00036-02-05-008-01.jpg","27710-00036-02-05-008-02.jpg"
"27710-00036-02-05-009","등허리지압",2,"2010-05-01","27710-00036","단지내(달성공단)공원","053-668-2850","대구광역시 달성군청","2022-12-09","Y","보통","등,허리","N",0.78,1.57,1.96,"N","단지내(달성공단)공원",5,35.7364387512,128.4644470215,"","대구광역시 달성군 논공읍 본리리 산 50","논공읍","JOYINZone조인존","서울시 관악구 성현동 1712-1","02-889-8787","02-889-8998","www.joyinzone.co.kr","27710-00036-02-05-009-01.jpg","27710-00036-02-05-009-02.jpg"
"27710-00036-02-05-010","오금펴기",2,"2010-05-01","27710-00036","단지내(달성공단)공원","053-668-2850","대구광역시 달성군청","2022-12-09","Y","보통","하체","N",0.52,2.24,2.02,"N","단지내(달성공단)공원",5,35.7363586426,128.4643554688,"","대구광역시 달성군 논공읍 본리리 산 50","논공읍","JOYINZone조인존","서울시 관악구 성현동 1712-1","02-889-8787","02-889-8998","www.joyinzone.co.kr","27710-00036-02-05-010-01.jpg","27710-00036-02-05-010-02.jpg"
"27710-00036-02-05-011","공중걷기",2,"2010-05-01","27710-00036","단지내(달성공단)공원","053-668-2850","대구광역시 달성군청","2022-12-09","Y","보통","하체,허리","N",0.74,2.72,1.96,"N","단지내(달성공단)공원",5,35.7364883423,128.4643859863,"","대구광역시 달성군 논공읍 본리리 산 50","논공읍","JOYINZone조인존","서울시 관악구 성현동 1712-1","02-889-8787","02-889-8998","www.joyinzone.co.kr","27710-00036-02-05-011-01.jpg","27710-00036-02-05-011-02.jpg"
"27710-00036-02-05-012","팔돌리기",2,"2010-05-01","27710-00036","단지내(달성공단)공원","053-668-2850","대구광역시 달성군청","2022-12-09","Y","보통","어깨","N",0.91,1.00,2.00,"N","단지내(달성공단)공원",5,35.7363815308,128.4642944336,"","대구광역시 달성군 논공읍 본리리 산 50","논공읍","JOYINZone조인존","서울시 관악구 성현동 1712-1","02-889-8787","02-889-8998","www.joyinzone.co.kr","27710-00036-02-05-012-01.jpg","27710-00036-02-05-012-02.jpg"
"27710-00036-02-05-013","달리기",2,"2010-05-01","27710-00036","단지내(달성공단)공원","053-668-2850","대구광역시 달성군청","2022-12-09","Y","보통","팔,하체,허리","N",0.55,2.78,1.96,"N","단지내(달성공단)공원",5,35.7365379333,128.4642944336,"","대구광역시 달성군 논공읍 본리리 산 50","논공읍","JOYINZone조인존","서울시 관악구 성현동 1712-1","02-889-8787","02-889-8998","www.joyinzone.co.kr","27710-00036-02-05-013-01.jpg","27710-00036-02-05-013-02.jpg"
"27710-00036-02-05-014","팔돌리기",2,"2010-05-01","27710-00036","단지내(달성공단)공원","053-668-2850","대구광역시 달성군청","2022-12-09","Y","보통","어깨,팔꿈치,손목","N",1.10,1.32,2.00,"N","단지내(달성공단)공원",5,35.7363395691,128.4642486572,"","대구광역시 달성군 논공읍 본리리 산 50","논공읍","JOYINZone조인존","서울시 관악구 성현동 1712-1","02-889-8787","02-889-8998","www.joyinzone.co.kr","27710-00036-02-05-014-01.jpg","27710-00036-02-05-014-02.jpg"
"27710-00036-02-05-015","노젓기",2,"2010-05-01","27710-00036","단지내(달성공단)공원","053-668-2850","대구광역시 달성군청","2022-12-09","Y","보통","심폐,상체,허리,복부","N",1.20,1.75,1.96,"N","단지내(달성공단)공원",5,35.7364883423,128.4641418457,"","대구광역시 달성군 논공읍 본리리 산 50","논공읍","JOYINZone조인존","서울시 관악구 성현동 1712-1","02-889-8787","02-889-8998","www.joyinzone.co.kr","27710-00036-02-05-015-01.jpg","27710-00036-02-05-015-02.jpg"
"27710-00036-02-05-016","파도타기",2,"2010-05-01","27710-00036","단지내(달성공단)공원","053-668-2850","대구광역시 달성군청","2022-12-09","Y","보통","옆구리","N",0.91,1.76,2.06,"N","단지내(달성공단)공원",5,35.7364501953,128.4642028809,"","대구광역시 달성군 논공읍 본리리 산 50","논공읍","JOYINZone조인존","서울시 관악구 성현동 1712-1","02-889-8787","02-889-8998","www.joyinzone.co.kr","27710-00036-02-05-016-01.jpg","27710-00036-02-05-016-02.jpg"
"27260-00074-02-05-034","허리돌리기",2,"2010-05-01","27260-00074","화랑공원","053-666-2865","대구광역시 수성구청","2022-12-09","N","보통","허리","N",0.56,1.72,1.60,"N","화랑공원",9,35.8709890256,128.638297721,"대구광역시 수성구 만촌로 151","대구광역시 수성구 만촌동 1417","만촌1동","","","","","","27260-00074-02-05-034-01.jpg","27260-00074-02-05-034-02.jpg"
"27260-00073-02-05-062","허리돌리기",2,"2019-12-30","27260-00073","야시골공원","053-666-2865","대구광역시 수성구청","2022-12-09","N","보통","허리","N",0.60,1.48,1.53,"N","야시골공원",9,35.8636665344,128.6324615479,"","대구광역시 수성구 범어동 산 25","범어2동","","","","","","27260-00073-02-05-062-01.jpg","27260-00073-02-05-062-02.jpg"
"27260-00073-02-05-063","허리돌리기",2,"2019-12-30","27260-00073","야시골공원","053-666-2865","대구광역시 수성구청","2022-12-09","N","보통","허리","N",0.60,1.48,1.61,"N","야시골공원",9,35.8640594482,128.6320495605,"","대구광역시 수성구 범어동 산 25","범어2동","","","","","","27260-00073-02-05-063-01.jpg","27260-00073-02-05-063-02.jpg"
"27260-00073-02-05-064","허리돌리기",2,"2019-12-30","27260-00073","야시골공원","053-666-2865","대구광역시 수성구청","2022-12-09","N","보통","허리","N",0.60,1.48,1.63,"N","야시골공원",9,35.8639717102,128.6320495605,"","대구광역시 수성구 범어동 산 25","범어2동","","","","","","27260-00073-02-05-064-01.jpg","27260-00073-02-05-064-02.jpg"
