표찰번호,체육시설명,운동기구명,소재지도로명주소,소재지지번주소,전화번호,관리기관,위도,경도,데이터기준일자
거창읍53-3,김천마을(숲경로당)체육시설,스윙워커+워킹트레이너,경상남도 거창군 거창읍 김천3길 51,경상남도 거창군 거창읍 장팔리 3-3,055-940-8720,경상남도 거창군 체육시설사업소,35.67563065,127.9091014,2023-03-31
거창읍54-1,절부마을체육시설(2),트위스트,,경상남도 거창군 거창읍 송정리 994-2,055-940-8720,경상남도 거창군 체육시설사업소,35.6799251,127.8901334,2023-03-31
거창읍53-2,절부마을체육시설(2),싸이클,,경상남도 거창군 거창읍 송정리 994-2,055-940-8720,경상남도 거창군 체육시설사업소,35.6799251,127.8901334,2023-03-31
가북면15-3,양암마을체육시설,싸이클,경상남도 거창군 가북면 양암길 17,경상남도 거창군 가북면 해평리 1756,055-940-8720,경상남도 거창군 체육시설사업소,35.76466839,127.977441,2023-03-31
가북면11-5,추동마을체육시설,써핑롤링,,경상남도 거창군 가북면 해평리 763,055-940-8720,경상남도 거창군 체육시설사업소,35.77763416,127.9779262,2023-03-31
남상면20-4,명산동마을체육시설,싸이클,경상남도 거창군 남상면 명산동길 31,경상남도 거창군 남상면 전척리 132-2,055-940-8720,경상남도 거창군 체육시설사업소,35.62776544,127.9607794,2023-03-31
남하면11-5,신촌마을체육시설,거꾸리,경상남도 거창군 남하면 새마1길 82-15,경상남도 거창군 남하면 둔마리 602-1,055-940-8720,경상남도 거창군 체육시설사업소,35.71375139,127.9635023,2023-03-31
북상면11-4,창선마을체육시설,오버헤드폴리+싣업,경상남도 거창군 북상면 창선길 75-6,경상남도 거창군 북상면 창선리 339,055-940-8720,경상남도 거창군 체육시설사업소,35.7630397,127.7779239,2023-03-31
북상면11-5,창선마을체육시설,트위스트,경상남도 거창군 북상면 창선길 75-6,경상남도 거창군 북상면 창선리 339,055-940-8720,경상남도 거창군 체육시설사업소,35.7630397,127.7779239,2023-03-31
북상면18-1,신기마을체육시설,거꾸리,경상남도 거창군 북상면 소정신기길 66-8,경상남도 거창군 북상면 소정리 산 74,055-940-8720,경상남도 거창군 체육시설사업소,35.81385618,127.8090611,2023-03-31
북상면18-2,신기마을체육시설,트위스트,경상남도 거창군 북상면 소정신기길 66-8,경상남도 거창군 북상면 소정리 산 74,055-940-8720,경상남도 거창군 체육시설사업소,35.81385618,127.8090611,2023-03-31
북상면18-3,신기마을체육시설,레그프레스,경상남도 거창군 북상면 소정신기길 66-8,경상남도 거창군 북상면 소정리 산 74,055-940-8720,경상남도 거창군 체육시설사업소,35.81385618,127.8090611,2023-03-31
북상면18-4,신기마을체육시설,체스트업,경상남도 거창군 북상면 소정신기길 66-8,경상남도 거창군 북상면 소정리 산 74,055-940-8720,경상남도 거창군 체육시설사업소,35.81385618,127.8090611,2023-03-31
북상면18-5,신기마을체육시설,싸이클,경상남도 거창군 북상면 소정신기길 66-8,경상남도 거창군 북상면 소정리 산 74,055-940-8720,경상남도 거창군 체육시설사업소,35.81385618,127.8090611,2023-03-31
북상면18-6,신기마을체육시설,큰활차,경상남도 거창군 북상면 소정신기길 66-8,경상남도 거창군 북상면 소정리 산 74,055-940-8720,경상남도 거창군 체육시설사업소,35.81385618,127.8090611,2023-03-31
북상면5-5,개삼마을체육시설,트위스트,경상남도 거창군 북상면 송계로 1328,경상남도 거창군 북상면 소정리 1419-1,055-940-8720,경상남도 거창군 체육시설사업소,35.82680356,127.8082039,2023-03-31
북상면5-6,개삼마을체육시설,싸이클,경상남도 거창군 북상면 송계로 1328,경상남도 거창군 북상면 소정리 1419-1,055-940-8720,경상남도 거창군 체육시설사업소,35.82680356,127.8082039,2023-03-31
북상면5-7,개삼마을체육시설,싣업,경상남도 거창군 북상면 송계로 1328,경상남도 거창군 북상면 소정리 1419-1,055-940-8720,경상남도 거창군 체육시설사업소,35.82680356,127.8082039,2023-03-31
북상면1-8,농산리체육시설,싣업,경상남도 거창군 북상면 송계로 731-42,경상남도 거창군 북상면 농산리 361,055-940-8720,경상남도 거창군 체육시설사업소,35.77902344,127.8160599,2023-03-31
북상면1-9,농산리체육시설,싸이클,경상남도 거창군 북상면 송계로 731-42,경상남도 거창군 북상면 농산리 361,055-940-8720,경상남도 거창군 체육시설사업소,35.77902344,127.8160599,2023-03-31
북상면1-10,농산리체육시설,스윙워커,경상남도 거창군 북상면 송계로 731-42,경상남도 거창군 북상면 농산리 361,055-940-8720,경상남도 거창군 체육시설사업소,35.77902344,127.8160599,2023-03-31
북상면1-11,농산리체육시설,레그프레스,경상남도 거창군 북상면 송계로 731-42,경상남도 거창군 북상면 농산리 361,055-940-8720,경상남도 거창군 체육시설사업소,35.77902344,127.8160599,2023-03-31
북상면15-4,강선대마을체육시설,거꾸리,,경상남도 거창군 북상면 농산리 499-4,055-940-8720,경상남도 거창군 체육시설사업소,35.77246504,127.8065175,2023-03-31
북상면15-5,강선대마을체육시설,싣업,,경상남도 거창군 북상면 농산리 499-4,055-940-8720,경상남도 거창군 체육시설사업소,35.77246504,127.8065175,2023-03-31
북상면15-6,강선대마을체육시설,큰활차,,경상남도 거창군 북상면 농산리 499-4,055-940-8720,경상남도 거창군 체육시설사업소,35.77246504,127.8065175,2023-03-31
산림과24-1,상동어린이공원1호,로윙라이더+체스트업,,경상남도 거창군 거창읍 상림리 852,055-940-8720,경상남도 거창군 체육시설사업소,35.68665959,127.9021393,2023-03-31
산림과24-2,상동어린이공원1호,큰활차+워킹트레이너,,경상남도 거창군 거창읍 상림리 852,055-940-8720,경상남도 거창군 체육시설사업소,35.68665959,127.9021393,2023-03-31
산림과24-3,상동어린이공원1호,트위스트+써핑롤링,,경상남도 거창군 거창읍 상림리 852,055-940-8720,경상남도 거창군 체육시설사업소,35.68665959,127.9021393,2023-03-31
충혼탑1-25,죽전공원체육시설,워킹트레이너,경상남도 거창군 거창읍 교촌길 100-30,경상남도 거창군 거창읍 가지리 256,055-940-8720,경상남도 거창군 체육시설사업소,35.69278028,127.9064203,2023-03-31
강변8-6,강변산책로체육시설(소만주공 앞),거꾸리,,경상남도 거창군 거창읍 대동리 2-4,055-940-8720,경상남도 거창군 체육시설사업소,35.69469966,127.9241259,2023-03-31
체육1-22,스포츠파크체육시설,오버헤드폴리+스윙워커,경상남도 거창군 거창읍 심소정길 39-36,경상남도 거창군 거창읍 양평리 1160,055-940-8720,경상남도 거창군 체육시설사업소,35.69513581,127.9263505,2023-03-31
체육1-23,스포츠파크체육시설,싣업+레그프레스,경상남도 거창군 거창읍 심소정길 39-36,경상남도 거창군 거창읍 양평리 1160,055-940-8720,경상남도 거창군 체육시설사업소,35.69513581,127.9263505,2023-03-31
체육1-24,스포츠파크체육시설,워킹트레이너+트위스트,경상남도 거창군 거창읍 심소정길 39-36,경상남도 거창군 거창읍 양평리 1160,055-940-8720,경상남도 거창군 체육시설사업소,35.69513581,127.9263505,2023-03-31
체육1-25,스포츠파크체육시설,로윙라이더,경상남도 거창군 거창읍 심소정길 39-36,경상남도 거창군 거창읍 양평리 1160,055-940-8720,경상남도 거창군 체육시설사업소,35.69513581,127.9263505,2023-03-31
강변7-14,강변산책로체육시설(합수식당 앞),워킹트레이너,,경상남도 거창군 거창읍 대동리 2,055-940-8720,경상남도 거창군 체육시설사업소,35.69278452,127.9256588,2023-03-31
강변1-10,강변산책로체육시설(거창터미널앞),워킹트레이너,,경상남도 거창군 거창읍 대평리 12,055-940-8720,경상남도 거창군 체육시설사업소,35.68319653,127.9388087,2023-03-31
동천1-11,동천저류지체육시설,철봉,,경상남도 거창군 거창읍 가지리 234,055-940-8720,경상남도 거창군 체육시설사업소,35.69516555,127.9097776,2023-03-31
거창읍55-1,페시브하우스체육시설,트위스트+싣업,,경상남도 거창군 거창읍 송정리 154-33,055-940-8720,경상남도 거창군 체육시설사업소,35.6802601,127.9071882,2023-03-31
거창읍55-2,페시브하우스체육시설,워킹트레이너,,경상남도 거창군 거창읍 송정리 154-33,055-940-8720,경상남도 거창군 체육시설사업소,35.6802601,127.9071882,2023-03-31
거창읍55-3,페시브하우스체육시설,써핑롤링+레그프레스,,경상남도 거창군 거창읍 송정리 154-33,055-940-8720,경상남도 거창군 체육시설사업소,35.6802601,127.9071882,2023-03-31
거창읍55-4,페시브하우스체육시설,오버헤드폴리+싸이클,,경상남도 거창군 거창읍 송정리 154-33,055-940-8720,경상남도 거창군 체육시설사업소,35.6802601,127.9071882,2023-03-31
거창읍55-5,페시브하우스체육시설,스윙워커+큰활차,,경상남도 거창군 거창읍 송정리 154-33,055-940-8720,경상남도 거창군 체육시설사업소,35.6802601,127.9071882,2023-03-31
거창읍56-1,현대아파트체육시설,워킹트레이너+트위스트,경상남도 거창군 거창읍 거열로8길 57,경상남도 거창군 거창읍 상림리 404,055-940-8720,경상남도 거창군 체육시설사업소,35.68892387,127.8993176,2023-03-31
거창읍56-2,현대아파트체육시설,오버헤드폴리+싸이클,경상남도 거창군 거창읍 거열로8길 57,경상남도 거창군 거창읍 상림리 404,055-940-8720,경상남도 거창군 체육시설사업소,35.68892387,127.8993176,2023-03-31
거창읍56-3,현대아파트체육시설,스윙워커+큰활차,경상남도 거창군 거창읍 거열로8길 57,경상남도 거창군 거창읍 상림리 404,055-940-8720,경상남도 거창군 체육시설사업소,35.68892387,127.8993176,2023-03-31
거창읍56-4,현대아파트체육시설,거꾸리,경상남도 거창군 거창읍 거열로8길 57,경상남도 거창군 거창읍 상림리 404,055-940-8720,경상남도 거창군 체육시설사업소,35.68892387,127.8993176,2023-03-31
거창읍56-4,현대아파트체육시설,거꾸리,경상남도 거창군 거창읍 거열로8길 57,경상남도 거창군 거창읍 상림리 404,055-940-8720,경상남도 거창군 체육시설사업소,35.68892387,127.8993176,2023-03-31
거창읍49-4,화목아파트체육시설,거꾸리,,경상남도 거창군 거창읍 대동리 600-8,055-940-8720,경상남도 거창군 체육시설사업소,35.69276283,127.9146685,2023-03-31
거창읍57-1,제11호공원체육시설,트위스트,,경상남도 거창군 거창읍 상림리 808,055-940-8720,경상남도 거창군 체육시설사업소,35.68824678,127.9060504,2023-03-31
거창읍57-2,제11호공원체육시설,트위스트,,경상남도 거창군 거창읍 상림리 808,055-940-8720,경상남도 거창군 체육시설사업소,35.68824678,127.9060504,2023-03-31
거창읍57-3,제11호공원체육시설,철봉,,경상남도 거창군 거창읍 상림리 808,055-940-8720,경상남도 거창군 체육시설사업소,35.68824678,127.9060504,2023-03-31
거창읍57-4,제11호공원체육시설,체스트업,,경상남도 거창군 거창읍 상림리 808,055-940-8720,경상남도 거창군 체육시설사업소,35.68824678,127.9060504,2023-03-31
거창읍57-5,제11호공원체육시설,싣업,,경상남도 거창군 거창읍 상림리 808,055-940-8720,경상남도 거창군 체육시설사업소,35.68824678,127.9060504,2023-03-31
거창읍57-6,제11호공원체육시설,거꾸리,,경상남도 거창군 거창읍 상림리 808,055-940-8720,경상남도 거창군 체육시설사업소,35.68824678,127.9060504,2023-03-31
강변6-5,강변산책로체육시설(사랑채 앞),레그프레스+체스트다운,경상남도 거창군 거창읍 시장길 87,경상남도 거창군 거창읍 대동리 943-20,055-940-8720,경상남도 거창군 체육시설사업소,35.68693722,127.9152619,2023-03-31
강변4-18,강변산책로체육시설(덕유산요양병원 앞),철봉+늑목오르기,,경상남도 거창군 거창읍 송정리 920,055-940-8720,경상남도 거창군 체육시설사업소,35.68527398,127.8925361,2023-03-31
남하면17-3,대야마을체육시설,큰활차,경상남도 거창군 남하면 대야길 81-5,경상남도 거창군 남하면 대야리 1766,055-940-8720,경상남도 거창군 체육시설사업소,35.63649555,127.9649295,2023-03-31
남하면17-4,대야마을체육시설,워킹트레이너+트위스트,경상남도 거창군 남하면 대야길 81-5,경상남도 거창군 남하면 대야리 1766,055-940-8720,경상남도 거창군 체육시설사업소,35.63649555,127.9649295,2023-03-31
남하면17-5,대야마을체육시설,롤러마사지+워킹트레이너,경상남도 거창군 남하면 대야길 81-5,경상남도 거창군 남하면 대야리 1766,055-940-8720,경상남도 거창군 체육시설사업소,35.63649555,127.9649295,2023-03-31
남하면17-6,대야마을체육시설,싣업+써핑롤링,경상남도 거창군 남하면 대야길 81-5,경상남도 거창군 남하면 대야리 1766,055-940-8720,경상남도 거창군 체육시설사업소,35.63649555,127.9649295,2023-03-31
남하면17-7,대야마을체육시설,오버헤드폴리+써핑롤링,경상남도 거창군 남하면 대야길 81-5,경상남도 거창군 남하면 대야리 1766,055-940-8720,경상남도 거창군 체육시설사업소,35.63649555,127.9649295,2023-03-31
남하면17-8,대야마을체육시설,거꾸리,경상남도 거창군 남하면 대야길 81-5,경상남도 거창군 남하면 대야리 1766,055-940-8720,경상남도 거창군 체육시설사업소,35.63649555,127.9649295,2023-03-31
